2024-04-29T16:50:44.068+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.jdbc.DataSourceHealthContributorAutoConfiguration'
2024-04-29T16:50:44.068+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'management.health.db-org.springframework.boot.actuate.autoconfigure.jdbc.DataSourceHealthIndicatorProperties'
2024-04-29T16:50:44.069+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dbHealthContributor' via factory method to bean named 'dataSource'
2024-04-29T16:50:44.069+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dbHealthContributor' via factory method to bean named 'management.health.db-org.springframework.boot.actuate.autoconfigure.jdbc.DataSourceHealthIndicatorProperties'
2024-04-29T16:50:44.070+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthContributorRegistry' via factory method to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@6e9319f'
2024-04-29T16:50:44.070+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthContributorRegistry' via factory method to bean named 'healthEndpointGroups'
2024-04-29T16:50:44.070+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthContributorRegistry' via factory method to bean named 'diskSpaceHealthIndicator'
2024-04-29T16:50:44.070+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthContributorRegistry' via factory method to bean named 'pingHealthContributor'
2024-04-29T16:50:44.070+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthContributorRegistry' via factory method to bean named 'dbHealthContributor'
2024-04-29T16:50:44.072+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'healthEndpoint'
2024-04-29T16:50:44.073+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthEndpoint' via factory method to bean named 'healthContributorRegistry'
2024-04-29T16:50:44.073+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthEndpoint' via factory method to bean named 'healthEndpointGroups'
2024-04-29T16:50:44.073+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthEndpoint' via factory method to bean named 'management.endpoint.health-org.springframework.boot.actuate.autoconfigure.health.HealthEndpointProperties'
2024-04-29T16:50:44.075+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.health.HealthEndpointWebExtensionConfiguration$MvcAdditionalHealthEndpointPathsConfiguration'
2024-04-29T16:50:44.075+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'healthEndpointWebMvcHandlerMapping'
2024-04-29T16:50:44.075+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webEndpointDiscoverer'
2024-04-29T16:50:44.075+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration'
2024-04-29T16:50:44.075+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration' via constructor to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@6e9319f'
2024-04-29T16:50:44.075+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration' via constructor to bean named 'management.endpoints.web-org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties'
2024-04-29T16:50:44.076+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'endpointOperationParameterMapper'
2024-04-29T16:50:44.076+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.EndpointAutoConfiguration'
2024-04-29T16:50:44.077+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'endpointMediaTypes'
2024-04-29T16:50:44.077+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'webEndpointDiscoverer' via factory method to bean named 'endpointOperationParameterMapper'
2024-04-29T16:50:44.078+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'webEndpointDiscoverer' via factory method to bean named 'endpointMediaTypes'
2024-04-29T16:50:44.079+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webEndpointPathMapper'
2024-04-29T16:50:44.079+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'endpointCachingOperationInvokerAdvisor'
2024-04-29T16:50:44.079+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'endpointCachingOperationInvokerAdvisor' via factory method to bean named 'environment'
2024-04-29T16:50:44.080+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webExposeExcludePropertyEndpointFilter'
2024-04-29T16:50:44.083+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthEndpointWebMvcHandlerMapping' via factory method to bean named 'webEndpointDiscoverer'
2024-04-29T16:50:44.083+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthEndpointWebMvcHandlerMapping' via factory method to bean named 'healthEndpointGroups'
2024-04-29T16:50:44.092+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'healthEndpointWebExtension'
2024-04-29T16:50:44.093+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.health.HealthEndpointWebExtensionConfiguration'
2024-04-29T16:50:44.093+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthEndpointWebExtension' via factory method to bean named 'healthContributorRegistry'
2024-04-29T16:50:44.093+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthEndpointWebExtension' via factory method to bean named 'healthEndpointGroups'
2024-04-29T16:50:44.093+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthEndpointWebExtension' via factory method to bean named 'management.endpoint.health-org.springframework.boot.actuate.autoconfigure.health.HealthEndpointProperties'
2024-04-29T16:50:44.095+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'infoEndpoint'
2024-04-29T16:50:44.095+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.info.InfoEndpointAutoConfiguration'
2024-04-29T16:50:44.102+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.health.HealthEndpointAutoConfiguration'
2024-04-29T16:50:44.102+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration'
2024-04-29T16:50:44.103+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.info-org.springframework.boot.autoconfigure.info.ProjectInfoProperties'
2024-04-29T16:50:44.104+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration' via constructor to bean named 'spring.info-org.springframework.boot.autoconfigure.info.ProjectInfoProperties'
2024-04-29T16:50:44.104+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.info.InfoContributorAutoConfiguration'
2024-04-29T16:50:44.106+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'management.info-org.springframework.boot.actuate.autoconfigure.info.InfoContributorProperties'
2024-04-29T16:50:44.106+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration$WebEndpointServletConfiguration'
2024-04-29T16:50:44.107+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'servletEndpointDiscoverer'
2024-04-29T16:50:44.107+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'servletEndpointDiscoverer' via factory method to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@6e9319f'
2024-04-29T16:50:44.107+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'servletExposeExcludePropertyEndpointFilter'
2024-04-29T16:50:44.107+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.endpoint.web.ServletEndpointManagementContextConfiguration'
2024-04-29T16:50:44.107+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'servletExposeExcludePropertyEndpointFilter' via factory method to bean named 'management.endpoints.web-org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties'
2024-04-29T16:50:44.108+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'controllerEndpointDiscoverer'
2024-04-29T16:50:44.109+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'controllerExposeExcludePropertyEndpointFilter'
2024-04-29T16:50:44.109+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pathMappedEndpoints'
2024-04-29T16:50:44.110+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'pathMappedEndpoints' via factory method to bean named 'servletEndpointDiscoverer'
2024-04-29T16:50:44.110+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'pathMappedEndpoints' via factory method to bean named 'webEndpointDiscoverer'
2024-04-29T16:50:44.110+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'pathMappedEndpoints' via factory method to bean named 'controllerEndpointDiscoverer'
2024-04-29T16:50:44.115+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.CompositeMeterRegistryAutoConfiguration'
2024-04-29T16:50:44.116+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.JvmMetricsAutoConfiguration'
2024-04-29T16:50:44.116+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jvmGcMetrics'
2024-04-29T16:50:44.120+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jvmHeapPressureMetrics'
2024-04-29T16:50:44.122+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jvmMemoryMetrics'
2024-04-29T16:50:44.122+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jvmThreadMetrics'
2024-04-29T16:50:44.123+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'classLoaderMetrics'
2024-04-29T16:50:44.124+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jvmInfoMetrics'
2024-04-29T16:50:44.124+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jvmCompilationMetrics'
2024-04-29T16:50:44.124+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.LogbackMetricsAutoConfiguration'
2024-04-29T16:50:44.124+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'logbackMetrics'
2024-04-29T16:50:44.125+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.SystemMetricsAutoConfiguration'
2024-04-29T16:50:44.126+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'uptimeMetrics'
2024-04-29T16:50:44.126+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'processorMetrics'
2024-04-29T16:50:44.128+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'fileDescriptorMetrics'
2024-04-29T16:50:44.128+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'diskSpaceMetrics'
2024-04-29T16:50:44.128+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'diskSpaceMetrics' via factory method to bean named 'management.metrics-org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties'
2024-04-29T16:50:44.129+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.data.RepositoryMetricsAutoConfiguration'
2024-04-29T16:50:44.129+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.actuate.autoconfigure.metrics.data.RepositoryMetricsAutoConfiguration' via constructor to bean named 'management.metrics-org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties'
2024-04-29T16:50:44.129+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'repositoryTagsProvider'
2024-04-29T16:50:44.130+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'metricsRepositoryMethodInvocationListener'
2024-04-29T16:50:44.130+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'metricsRepositoryMethodInvocationListener' via factory method to bean named 'repositoryTagsProvider'
2024-04-29T16:50:44.132+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.integration.IntegrationMetricsAutoConfiguration'
2024-04-29T16:50:44.132+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration$HikariDataSourceMetricsConfiguration'
2024-04-29T16:50:44.132+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'hikariDataSourceMeterBinder'
2024-04-29T16:50:44.133+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration$DataSourcePoolMetadataMetricsConfiguration'
2024-04-29T16:50:44.133+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'dataSourcePoolMetadataMeterBinder'
2024-04-29T16:50:44.133+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dataSourcePoolMetadataMeterBinder' via factory method to bean named 'dataSource'
2024-04-29T16:50:44.133+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration'
2024-04-29T16:50:44.133+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.startup.StartupTimeMetricsListenerAutoConfiguration'
2024-04-29T16:50:44.134+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'startupTimeMetrics'
2024-04-29T16:50:44.134+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'startupTimeMetrics' via factory method to bean named 'simpleMeterRegistry'
2024-04-29T16:50:44.134+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskSchedulingAutoConfiguration'
2024-04-29T16:50:44.135+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'taskSchedulerBuilder'
2024-04-29T16:50:44.136+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.task.scheduling-org.springframework.boot.autoconfigure.task.TaskSchedulingProperties'
2024-04-29T16:50:44.136+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'taskSchedulerBuilder' via factory method to bean named 'spring.task.scheduling-org.springframework.boot.autoconfigure.task.TaskSchedulingProperties'
2024-04-29T16:50:44.137+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.task.TaskExecutorMetricsAutoConfiguration'
2024-04-29T16:50:44.141+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.web.tomcat.TomcatMetricsAutoConfiguration'
2024-04-29T16:50:44.141+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'tomcatMetricsBinder'
2024-04-29T16:50:44.141+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'tomcatMetricsBinder' via factory method to bean named 'simpleMeterRegistry'
2024-04-29T16:50:44.141+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.observation.ObservationAutoConfiguration$MeterObservationHandlerConfiguration'
2024-04-29T16:50:44.142+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration'
2024-04-29T16:50:44.142+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfiguration'
2024-04-29T16:50:44.142+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.observation.web.client.RestTemplateObservationConfiguration'
2024-04-29T16:50:44.142+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'observationRestTemplateCustomizer'
2024-04-29T16:50:44.143+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'observationRestTemplateCustomizer' via factory method to bean named 'observationRegistry'
2024-04-29T16:50:44.143+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'observationRestTemplateCustomizer' via factory method to bean named 'management.observations-org.springframework.boot.actuate.autoconfigure.observation.ObservationProperties'
2024-04-29T16:50:44.143+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'observationRestTemplateCustomizer' via factory method to bean named 'management.metrics-org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties'
2024-04-29T16:50:44.145+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.observation.web.client.HttpClientObservationsAutoConfiguration'
2024-04-29T16:50:44.145+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.observation.web.servlet.WebMvcObservationAutoConfiguration'
2024-04-29T16:50:44.145+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.actuate.autoconfigure.observation.web.servlet.WebMvcObservationAutoConfiguration' via constructor to bean named 'management.observations-org.springframework.boot.actuate.autoconfigure.observation.ObservationProperties'
2024-04-29T16:50:44.145+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.actuate.autoconfigure.observation.web.servlet.WebMvcObservationAutoConfiguration' via constructor to bean named 'management.metrics-org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties'
2024-04-29T16:50:44.145+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webMvcObservationFilter'
2024-04-29T16:50:44.146+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'webMvcObservationFilter' via factory method to bean named 'observationRegistry'
2024-04-29T16:50:44.149+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$AspectJAutoProxyingConfiguration$CglibAutoProxyConfiguration'
2024-04-29T16:50:44.149+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$AspectJAutoProxyingConfiguration'
2024-04-29T16:50:44.149+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.aop.AopAutoConfiguration'
2024-04-29T16:50:44.150+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration'
2024-04-29T16:50:44.150+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.LifecycleAutoConfiguration'
2024-04-29T16:50:44.150+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'lifecycleProcessor'
2024-04-29T16:50:44.150+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.lifecycle-org.springframework.boot.autoconfigure.context.LifecycleProperties'
2024-04-29T16:50:44.151+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'lifecycleProcessor' via factory method to bean named 'spring.lifecycle-org.springframework.boot.autoconfigure.context.LifecycleProperties'
2024-04-29T16:50:44.152+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.dao.PersistenceExceptionTranslationAutoConfiguration'
2024-04-29T16:50:44.152+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.JdbcTemplateAutoConfiguration'
2024-04-29T16:50:44.153+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration$JdbcTransactionManagerConfiguration'
2024-04-29T16:50:44.153+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceTransactionManagerAutoConfiguration'
2024-04-29T16:50:44.153+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.data.jdbc.JdbcRepositoriesAutoConfiguration$SpringBootJdbcConfiguration'
2024-04-29T16:50:44.153+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.data.jdbc.JdbcRepositoriesAutoConfiguration$SpringBootJdbcConfiguration' via constructor to bean named 'org.springframework.web.context.support.GenericWebApplicationContext@6e9319f'
2024-04-29T16:50:44.154+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jdbcManagedTypes'
2024-04-29T16:50:44.158+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jdbcMappingContext'
2024-04-29T16:50:44.159+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jdbcCustomConversions'
2024-04-29T16:50:44.159+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jdbcDialect'
2024-04-29T16:50:44.159+03:00 DEBUG 76762 --- [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jdbcDialect' via factory method to bean named 'namedParameterJdbcTemplate'
2024-04-29T16:50:44.161+03:00 DEBUG 76762 --- [main] o.s.jdbc.datasource.DataSourceUtils      : Fetching JDBC Connection from DataSource
